callID,vapiCallDuration,lastMessageTimeStamp,difference,startedAt,endedAt,endedReason
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ecf-4765-766b-b966-dbe677062793"", ""019c1ecf-4765-766b-b966-dbe677062793"")",46.742,43.521,3.2209999999999965,2026-02-02T14:43:47.986Z,2026-02-02T14:44:34.728Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ece-565f-7cc6-9207-95e2e6ed9eae"", ""019c1ece-565f-7cc6-9207-95e2e6ed9eae"")",90.458,88.954,1.5040000000000049,2026-02-02T14:42:46.836Z,2026-02-02T14:44:17.294Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ecc-c35a-733f-a1ff-504a262b52aa"", ""019c1ecc-c35a-733f-a1ff-504a262b52aa"")",90.697,86.387,4.310000000000002,2026-02-02T14:41:05.490Z,2026-02-02T14:42:36.187Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ec4-7e13-7aa7-9523-752f647b4c1e"", ""019c1ec4-7e13-7aa7-9523-752f647b4c1e"")",88.547,82.263,6.283999999999992,2026-02-02T14:32:02.209Z,2026-02-02T14:33:30.756Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ec4-651a-7aa3-a79f-26ae69980fdb"", ""019c1ec4-651a-7aa3-a79f-26ae69980fdb"")",5.271,0.822,4.449,2026-02-02T14:31:54.999Z,2026-02-02T14:32:00.270Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ec2-6457-7998-899e-b76ad20a0259"", ""019c1ec2-6457-7998-899e-b76ad20a0259"")",16.003,13.607,2.396000000000001,2026-02-02T14:29:44.245Z,2026-02-02T14:30:00.248Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1eaf-aecb-7009-9c68-a24c9df36bea"", ""019c1eaf-aecb-7009-9c68-a24c9df36bea"")",46.328,35.769,10.559000000000005,2026-02-02T14:09:17.734Z,2026-02-02T14:10:04.062Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1eab-6edb-7dd0-b073-9261bbe828bb"", ""019c1eab-6edb-7dd0-b073-9261bbe828bb"")",42.005,31.723,10.282000000000004,2026-02-02T14:04:39.041Z,2026-02-02T14:05:21.046Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1eab-1d90-7881-98bb-eaa93243fcb4"", ""019c1eab-1d90-7881-98bb-eaa93243fcb4"")",54.691,54.548,0.14300000000000068,2026-02-02T14:04:18.386Z,2026-02-02T14:05:13.077Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1ea9-f0f7-7aa7-9501-f9d12b84c14e"", ""019c1ea9-f0f7-7aa7-9501-f9d12b84c14e"")",5.311,0.735,4.576,2026-02-02T14:03:04.519Z,2026-02-02T14:03:09.830Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10e5-734a-7eec-a51a-6e0fbcccba0d"", ""019c10e5-734a-7eec-a51a-6e0fbcccba0d"")",74.101,69.35,4.751000000000005,2026-01-30T21:53:20.420Z,2026-01-30T21:54:34.521Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10e1-9386-7cc3-a3d3-eb66ffc9c749"", ""019c10e1-9386-7cc3-a3d3-eb66ffc9c749"")",148.531,144.372,4.158999999999992,2026-01-30T21:49:07.378Z,2026-01-30T21:51:35.909Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10c9-a3dc-7bb7-8374-bb6d800ed7a1"", ""019c10c9-a3dc-7bb7-8374-bb6d800ed7a1"")",92.064,84.416,7.647999999999996,2026-01-30T21:22:58.301Z,2026-01-30T21:24:30.365Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10ad-9036-7110-8963-379743e1383a"", ""019c10ad-9036-7110-8963-379743e1383a"")",62.396,62.252,0.14399999999999835,2026-01-30T20:52:18.701Z,2026-01-30T20:53:21.097Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10a3-424f-7998-a48c-bfb70c57e63a"", ""019c10a3-424f-7998-a48c-bfb70c57e63a"")",127.386,126.646,0.7399999999999949,2026-01-30T20:41:05.544Z,2026-01-30T20:43:12.930Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10a3-b7cd-7226-a73b-c18231016c37"", ""019c10a3-b7cd-7226-a73b-c18231016c37"")",74.622,74.447,0.17499999999999716,2026-01-30T20:41:32.217Z,2026-01-30T20:42:46.839Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c109e-3cdf-7bb7-8339-d111db14d58a"", ""019c109e-3cdf-7bb7-8339-d111db14d58a"")",349.499,306.028,43.471000000000004,2026-01-30T20:35:36.146Z,2026-01-30T20:41:25.645Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c10a2-83d9-744d-a2c8-b1e19cf99b83"", ""019c10a2-83d9-744d-a2c8-b1e19cf99b83"")",43.354,26.589,16.765,2026-01-30T20:40:16.254Z,2026-01-30T20:40:59.608Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c109b-dc0b-7ee6-a2eb-83367deb52e0"", ""019c109b-dc0b-7ee6-a2eb-83367deb52e0"")",56.771,56.621,0.14999999999999858,2026-01-30T20:32:59.055Z,2026-01-30T20:33:55.826Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1085-d820-7bb7-8313-9049a5ae5526"", ""019c1085-d820-7bb7-8313-9049a5ae5526"")",76.984,63.39,13.593999999999994,2026-01-30T20:08:55.317Z,2026-01-30T20:10:12.301Z,customer-ended-call-before-warm-transfer
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1085-514f-744d-a29d-0d549079de57"", ""019c1085-514f-744d-a29d-0d549079de57"")",59.671,59.522,0.1490000000000009,2026-01-30T20:08:22.148Z,2026-01-30T20:09:21.819Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1082-1255-7996-aba4-cc5f54031489"", ""019c1082-1255-7996-aba4-cc5f54031489"")",87.043,54.305,32.73800000000001,2026-01-30T20:04:47.123Z,2026-01-30T20:06:14.166Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c107f-5e10-799c-b4b3-c04756db2661"", ""019c107f-5e10-799c-b4b3-c04756db2661"")",149.389,148.547,0.842000000000013,2026-01-30T20:01:52.194Z,2026-01-30T20:04:21.583Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c107b-5109-7bb7-8302-ef4bba57040b"", ""019c107b-5109-7bb7-8302-ef4bba57040b"")",94.222,92.246,1.975999999999999,2026-01-30T19:57:24.960Z,2026-01-30T19:58:59.182Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1072-688e-744d-b9a1-8de09b67c32a"", ""019c1072-688e-744d-b9a1-8de09b67c32a"")",24.598,24.45,0.1479999999999997,2026-01-30T19:47:41.396Z,2026-01-30T19:48:05.994Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c106e-17e6-7448-8fff-a6c1b4a8b19f"", ""019c106e-17e6-7448-8fff-a6c1b4a8b19f"")",151.088,147.549,3.5389999999999873,2026-01-30T19:42:58.181Z,2026-01-30T19:45:29.269Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c106b-1a31-7bb7-82ea-89d2d2db807b"", ""019c106b-1a31-7bb7-82ea-89d2d2db807b"")",36.255,36.116,0.1390000000000029,2026-01-30T19:39:43.887Z,2026-01-30T19:40:20.142Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1060-2725-7996-ab6d-2b98860c2338"", ""019c1060-2725-7996-ab6d-2b98860c2338"")",540.216,539.941,0.27499999999997726,2026-01-30T19:27:44.448Z,2026-01-30T19:36:44.664Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1061-e228-7113-85bb-4a67520b390d"", ""019c1061-e228-7113-85bb-4a67520b390d"")",17.466,13.806,3.660000000000002,2026-01-30T19:29:37.947Z,2026-01-30T19:29:55.413Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c105a-3024-7ee9-90ff-299ae3ab29cd"", ""019c105a-3024-7ee9-90ff-299ae3ab29cd"")",120.359,112.954,7.405000000000001,2026-01-30T19:21:13.973Z,2026-01-30T19:23:14.332Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c105a-10d5-7998-a41e-1bfee199afd6"", ""019c105a-10d5-7998-a41e-1bfee199afd6"")",96.707,46.745,49.961999999999996,2026-01-30T19:21:06.777Z,2026-01-30T19:22:43.484Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1059-24b8-7449-bab9-70bccc457413"", ""019c1059-24b8-7449-bab9-70bccc457413"")",52.79,47.504,5.286000000000001,2026-01-30T19:20:08.204Z,2026-01-30T19:21:00.994Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1058-604b-7ee9-90fd-939ac40dc26a"", ""019c1058-604b-7ee9-90fd-939ac40dc26a"")",45.07,44.999,0.07099999999999795,2026-01-30T19:19:14.847Z,2026-01-30T19:19:59.917Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1054-48b0-777c-9012-11754cc75e3a"", ""019c1054-48b0-777c-9012-11754cc75e3a"")",136.901,136.744,0.1570000000000107,2026-01-30T19:14:49.519Z,2026-01-30T19:17:06.420Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c104b-54bc-7449-baa4-005dd74d36ed"", ""019c104b-54bc-7449-baa4-005dd74d36ed"")",122.875,116.264,6.611000000000004,2026-01-30T19:05:00.871Z,2026-01-30T19:07:03.746Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c104a-043c-7bb7-82b3-5052d0e69a3a"", ""019c104a-043c-7bb7-82b3-5052d0e69a3a"")",74.825,64.14,10.685000000000002,2026-01-30T19:03:35.868Z,2026-01-30T19:04:50.693Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1042-4479-7226-a6a6-a6c66be359f1"", ""019c1042-4479-7226-a6a6-a6c66be359f1"")",59.932,59.773,0.15899999999999892,2026-01-30T18:55:06.202Z,2026-01-30T18:56:06.134Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c103f-1c3a-7ddc-96fc-740e809baa3f"", ""019c103f-1c3a-7ddc-96fc-740e809baa3f"")",230.759,229.471,1.2879999999999825,2026-01-30T18:51:43.215Z,2026-01-30T18:55:33.974Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1035-3f0a-7bb7-8296-f91e8534e31a"", ""019c1035-3f0a-7bb7-8296-f91e8534e31a"")",111.364,110.934,0.4300000000000068,2026-01-30T18:40:54.434Z,2026-01-30T18:42:45.798Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1032-2fff-7eec-a407-a1547fd1085e"", ""019c1032-2fff-7eec-a407-a1547fd1085e"")",78.266,77.76,0.5060000000000002,2026-01-30T18:37:31.678Z,2026-01-30T18:38:49.944Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1030-359f-7998-a3e6-4fa56567b033"", ""019c1030-359f-7998-a3e6-4fa56567b033"")",78.937,78.466,0.47100000000000364,2026-01-30T18:35:22.302Z,2026-01-30T18:36:41.239Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c102f-f56b-7335-a290-4ddf714bbaf9"", ""019c102f-f56b-7335-a290-4ddf714bbaf9"")",41.437,41.302,0.134999999999998,2026-01-30T18:35:07.414Z,2026-01-30T18:35:48.851Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c102b-51e8-777c-8fd8-3734752b6925"", ""019c102b-51e8-777c-8fd8-3734752b6925"")",192.474,189.643,2.830999999999989,2026-01-30T18:30:03.572Z,2026-01-30T18:33:16.046Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1016-ec24-766d-92f7-d6c1e640d59c"", ""019c1016-ec24-766d-92f7-d6c1e640d59c"")",66.876,66.73,0.1460000000000008,2026-01-30T18:07:44.806Z,2026-01-30T18:08:51.682Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1016-1534-7eec-a3de-fc04d59ce328"", ""019c1016-1534-7eec-a3de-fc04d59ce328"")",73.952,42.708,31.244,2026-01-30T18:06:50.160Z,2026-01-30T18:08:04.112Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1016-200b-7dd9-ad4a-fa26c131f8b2"", ""019c1016-200b-7dd9-ad4a-fa26c131f8b2"")",74.289,74.095,0.19400000000000261,2026-01-30T18:06:52.598Z,2026-01-30T18:08:06.887Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1014-99c2-7996-ab02-607b4938b304"", ""019c1014-99c2-7996-ab02-607b4938b304"")",42.511,42.368,0.14300000000000068,2026-01-30T18:05:14.125Z,2026-01-30T18:05:56.636Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1012-ab7a-7993-99df-f6739ad4c934"", ""019c1012-ab7a-7993-99df-f6739ad4c934"")",85.621,85.473,0.14799999999999613,2026-01-30T18:03:08.238Z,2026-01-30T18:04:33.859Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c100f-d9a9-7449-ba57-2c0475b0f011"", ""019c100f-d9a9-7449-ba57-2c0475b0f011"")",197.549,197.123,0.42600000000001614,2026-01-30T18:00:09.190Z,2026-01-30T18:03:26.739Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1010-d9de-7cc3-a28c-1e3375e41313"", ""019c1010-d9de-7cc3-a28c-1e3375e41313"")",89.195,89.041,0.15399999999999636,2026-01-30T18:01:07.231Z,2026-01-30T18:02:36.426Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1010-2285-7448-8f7b-359bbe867b49"", ""019c1010-2285-7448-8f7b-359bbe867b49"")",133.455,133.296,0.15900000000002024,2026-01-30T18:00:20.282Z,2026-01-30T18:02:33.737Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c100e-ce09-7448-8f79-029bd6d83f5b"", ""019c100e-ce09-7448-8f79-029bd6d83f5b"")",49.575,49.433,0.142000000000003,2026-01-30T17:58:53.444Z,2026-01-30T17:59:43.019Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1009-d851-7448-8f71-d25e8d706ef4"", ""019c1009-d851-7448-8f71-d25e8d706ef4"")",213.974,203.986,9.988,2026-01-30T17:53:28.237Z,2026-01-30T17:57:02.211Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1006-e512-7cc3-a279-d00311356a75"", ""019c1006-e512-7cc3-a279-d00311356a75"")",161.385,159.796,1.5889999999999986,2026-01-30T17:50:15.771Z,2026-01-30T17:52:57.156Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c1001-5e29-7dd5-9e6f-d4379a2b892a"", ""019c1001-5e29-7dd5-9e6f-d4379a2b892a"")",172.26,169.045,3.2150000000000034,2026-01-30T17:44:13.747Z,2026-01-30T17:47:06.007Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fed-b5b8-7667-a6ac-1a41c60f206e"", ""019c0fed-b5b8-7667-a6ac-1a41c60f206e"")",51.785,51.637,0.14799999999999613,2026-01-30T17:22:47.931Z,2026-01-30T17:23:39.716Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fed-2105-766d-92b2-fdd6e2c0f61f"", ""019c0fed-2105-766d-92b2-fdd6e2c0f61f"")",60.613,60.403,0.21000000000000085,2026-01-30T17:22:07.352Z,2026-01-30T17:23:07.965Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fe2-86e5-7bbd-aca8-987af7a248c8"", ""019c0fe2-86e5-7bbd-aca8-987af7a248c8"")",185.65,167.649,18.001000000000005,2026-01-30T17:10:31.237Z,2026-01-30T17:13:36.887Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fe5-2dcc-744d-b8cf-c57acb8d7cbb"", ""019c0fe5-2dcc-744d-b8cf-c57acb8d7cbb"")",13.324,0.726,12.597999999999999,2026-01-30T17:13:26.363Z,2026-01-30T17:13:39.687Z,customer-ended-call
